,index,product_id,category_id,subcategory_id,manufacturer_id,selling_price_per_unit
5513,477650,3158288,1122576,1124928,1187536,207.0
5514,477703,1983632,1123920,1134448,1144640,11.25
5515,477916,1375360,1122464,1124816,1131760,94.05
5516,478341,2391760,1123920,1126608,1133552,896.0
5517,478753,2842784,1123248,1129856,1125824,26.25
5518,478973,3080448,1122464,1124144,1184736,388.99
5519,479230,3344096,1122800,1137696,1182944,0.0
5520,479281,3184160,1122800,1137696,1182944,42.5
5521,479378,3310944,1122912,1127616,1154496,16.0
5522,479759,1532272,1123136,1128848,1127504,84.0
5523,479804,3304560,1123248,1129520,1124256,36.0
5524,479879,3311392,1122912,1127616,1154496,16.0
5525,480016,3084368,1122912,1127168,1122016,80.0
5526,480094,2065168,1122688,1134784,1147216,199.99
5527,480327,2819712,1122464,1124816,1182048,101.99
5528,480696,3310384,1122912,1127616,1154496,28.0
5529,480697,2000656,1122912,1126944,1138480,216.96
5530,480880,2943920,1122912,1127392,1128624,55.56
5531,481038,1617616,1122464,1124816,1137360,0.0
5532,481142,3310048,1122912,1127616,1154496,16.0
5533,481226,2795632,1122464,1124816,1181488,0.0
5534,481321,3156160,1122576,1125376,1187536,72.0
5535,481641,2951088,1122464,1124368,1164464,67.0
5536,481738,2825872,1122464,1124816,1182048,40.8
5537,481780,3185952,1123920,1126384,1130528,0.0
5538,482334,2936192,1122464,1124480,1185744,21.45
5539,482593,2826768,1122464,1124816,1182048,101.99
5540,482645,2939664,1122688,1125600,1185744,44.54
5541,482964,2424240,1122912,1127392,1128624,64.28
5542,483002,3304112,1123248,1129520,1124256,36.0
5543,483017,3108000,1122912,1127616,1121568,55.56
5544,483781,1506624,1123024,1128176,1140496,0.0
5545,484098,2525152,1123024,1128176,1140496,90.0
5546,484212,2853872,1122800,1137696,1182944,85.0
5547,484670,3179008,1122464,1124144,1123808,149.23
5548,485236,2603104,1123920,1126384,1136688,75.0
5549,485374,2445632,1122912,1127616,1131536,0.0
5550,485387,2554384,1123024,1127728,1130864,120.0
5551,485600,1732080,1122464,1124480,1150128,36.0427
5552,485852,2433536,1123024,1127728,1140496,0.0
5553,485994,2499728,1123024,1127728,1128176,113.04
5554,486199,1441888,1123024,1127728,1131872,48.75
5555,486366,2044336,1123248,1129632,1124256,33.3
5556,486837,3063872,1122464,1124144,1186080,860.61
5557,487050,3300976,1122688,1125600,1133440,16.08
5558,487594,2952880,1122912,1131088,1185968,64.8
5559,487622,2802800,1123920,1133440,1121568,59.83
5560,488006,2221184,1122912,1127280,1123248,8.76
5561,488120,1766128,1123920,1126384,1129744,0.0
5562,488176,3309712,1122912,1127616,1154496,28.0
5563,488283,3067120,1122464,1124480,1186080,67.2
5564,488337,2826208,1122464,1124816,1182048,50.99
5565,488346,2641744,1122800,1126496,1120784,128.0
5566,488464,3071488,1122688,1126048,1186528,69.93
5567,488634,1626240,1123920,1126608,1133552,199.99
5568,488962,3310272,1122912,1127616,1154496,28.0
5569,489017,2568832,1122912,1127280,1188768,0.0
5570,489185,1402800,1123920,1126384,1136688,169.85
5571,489382,1782480,1122912,1127392,1128624,41.89
5572,489929,3067904,1122464,1124704,1186080,61.2
5573,490121,1561616,1123360,1132320,1134560,66.9
5574,490215,2943136,1122912,1127392,1128624,68.36
5575,490452,2882320,1123920,1126720,1184848,58.65
5576,490731,3184384,1122800,1137696,1182944,84.15
5577,490886,3092208,1122576,1124928,1184736,159.0
5578,490935,2069312,1123248,1129632,1129184,15.0
5579,491802,2192400,1122912,1127392,1150240,0.0
5580,492509,2421440,1122800,1126160,1173984,0.0
5581,493140,2052400,1123024,1128288,1124368,0.0
5582,493826,3068352,1122464,1124704,1186080,57.6
5583,493876,1723120,1124368,1138256,1122912,203.28
5584,494138,2129792,1123024,1127728,1131872,52.0
5585,494372,2920960,1122912,1127056,1133552,40.0
5586,494416,2119600,1122352,1123920,1136352,172.05
5587,494440,1814736,1123024,1128176,1136352,197.5
5588,494815,1354416,1122352,1123808,1130976,0.0
5589,495015,3106432,1122912,1127280,1123248,13.15
5590,495276,2558304,1122800,1126272,1140496,5.0
5591,495331,2284800,1122912,1127616,1124816,45.0
5592,495540,2931376,1122464,1124480,1185744,43.85
5593,495733,1353744,1122352,1123808,1129744,0.0
5594,496001,2001328,1122912,1126944,1138480,245.43
5595,496113,2558528,1122688,1125600,1133440,99.0
5596,496121,3422944,1122688,1128512,1134896,0.0
5597,497013,2930928,1122464,1124816,1185744,55.66
5598,497165,3071264,1122912,1127392,1186528,69.93
5599,497183,3182368,1122800,1137696,1182944,211.65
5600,497824,3164224,1123696,1131760,1182720,77.22
5601,498523,3158400,1122464,1124144,1187536,602.8
5602,498587,3194016,1122800,1135008,1137584,132.75
5603,499185,2580480,1122912,1131088,1179136,770.0
5604,499360,3309824,1122912,1127616,1154496,28.0
5605,499607,2898112,1122576,1125152,1158976,19.5
5606,499688,1593312,1123360,1132320,1127504,0.0
5607,499718,2941232,1122912,1127392,1184064,32.4
5608,499920,2800224,1123136,1129072,1121568,256.41
5609,500453,3106656,1122912,1127280,1123248,12.9
5610,501278,2404864,1123024,1127952,1131872,161.852
5611,501416,2679712,1123136,1128960,1127392,65.83
5612,501699,1532160,1123136,1128848,1127504,84.0
5613,501835,2521120,1122912,1127280,1123248,25.0
5614,501947,3148880,1123024,1128176,1132544,0.0
5615,501994,3321696,1122576,1125376,1134896,22.72
5616,502223,2246944,1123024,1128400,1140496,0.0
5617,502296,2827888,1122688,1134784,1182048,40.8
5618,502519,3191664,1122800,1126160,1137584,125.67
5619,502680,3193008,1122800,1135008,1137584,63.72
5620,502710,1903104,1122688,1128512,1134896,0.0
5621,502804,3066896,1122464,1124032,1186080,39.77
5622,503152,2380896,1122800,1126496,1136688,1090.9
5623,503258,2840544,1123696,1131984,1182720,233.22
5624,503418,3084704,1122912,1127168,1122016,106.25
5625,503842,3070368,1122688,1125600,1186080,68.4
5626,503964,2260832,1122688,1125488,1152816,120.0
5627,504100,2535568,1123024,1127952,1129744,130.0
5628,504256,2898224,1122576,1125152,1158976,19.5
5629,504783,1942640,1123920,1134448,1144640,18.75
5630,505038,1392048,1122688,1126048,1122128,263.3
5631,505138,3064208,1122464,1124480,1186080,58.28
5632,505146,2305520,1122464,1124592,1153600,455.0
5633,505303,3182816,1122800,1137696,1182944,296.65
5634,505348,3107552,1122912,1127280,1123248,26.31
5635,505368,3193344,1122800,1135008,1137584,71.68
5636,506056,2937200,1122464,1124480,1185744,15.98
5637,506083,1519616,1123024,1128288,1140496,0.0
5638,506677,2718800,1122800,1137360,1157856,17.5
5639,506816,2821504,1122464,1124816,1182048,129.2
5640,507575,2933840,1122464,1124480,1185744,17.63
5641,507631,3446576,1122464,1124368,1134336,0.0
5642,507875,2549232,1122912,1127168,1134896,44.84
5643,508038,2305856,1122464,1124144,1153600,447.0
5644,508681,2945376,1122912,1135120,1128624,55.55
5645,509174,2237312,1122912,1127056,1132656,0.0
5646,509191,1861776,1123248,1129632,1125040,96.6
5647,509353,2043552,1123472,1131312,1150128,95.0
5648,509844,2526272,1122912,1127280,1151248,45.0
5649,509937,3301648,1122688,1126048,1128512,112.0
5650,510058,2942576,1122912,1127392,1184064,32.4
5651,510244,2760576,1123920,1126720,1121456,0.0
5652,510366,2718912,1122800,1137360,1157856,17.5
5653,510642,2526608,1122912,1127280,1151248,45.0
5654,511673,3130064,1123472,1132992,1187088,52.0
5655,511806,1618400,1122464,1124816,1137360,39.42
5656,512071,2937088,1122464,1124816,1185744,92.47
5657,512132,2408672,1122800,1126272,1136352,495.51
5658,513014,3309936,1122912,1127616,1154496,16.0
5659,513015,3189088,1122800,1134896,1137584,87.61
5660,513285,3127936,1122576,1125264,1186976,18.97
5661,513380,2844016,1123248,1129520,1125824,8.0
5662,514038,2910992,1122688,1125824,1185632,67.5
5663,514098,3107664,1122912,1127280,1123248,26.31
5664,514195,2238880,1123024,1127728,1140496,0.0
5665,514414,3449936,1122688,1125488,1122688,15.0
5666,514510,2052288,1123024,1128288,1124368,22.22
5667,514578,2724736,1122912,1127280,1130528,22.5
5668,514613,3309600,1122912,1127616,1154496,16.0
5669,514675,3411296,1122688,1125488,1122688,26.25
5670,514870,2814336,1122912,1135120,1129184,213.33
5671,515029,1651664,1122464,1124144,1123808,490.79
5672,515128,3411184,1122688,1125488,1122688,26.25
5673,515138,2930816,1122464,1124816,1185744,7.58
5674,515200,3128384,1122576,1125264,1186976,15.3
5675,515932,2090704,1122800,1126272,1140048,172.2
5676,516028,1499120,1123024,1128176,1129744,0.0
5677,516865,2877952,1123024,1128064,1136688,172.72
5678,517053,3410176,1122688,1125488,1122688,22.5
5679,517292,3128608,1122576,1125376,1186976,19.4
5680,517295,3128272,1122576,1125264,1186976,23.7
5681,518300,2458288,1123024,1127840,1170624,0.0
5682,518344,1987328,1123248,1129632,1126720,0.0
5683,518492,2829120,1122688,1134784,1182048,101.99
5684,518532,2575216,1122912,1131088,1150128,305.0
5685,518833,3068800,1122464,1124480,1186080,58.28
5686,518837,2448880,1123024,1128064,1130976,0.0
5687,518877,3310832,1122912,1127616,1154496,88.0
5688,518886,3191888,1122800,1126160,1137584,125.67
5689,519149,1624336,1122800,1135008,1137584,0.0
5690,519165,2815792,1122464,1124816,1182048,81.59
5691,519253,2526160,1122912,1127280,1151248,45.0
5692,519715,2953216,1122912,1131088,1185968,151.47
5693,520174,2936752,1122688,1125600,1185744,23.34
5694,520317,2928128,1122688,1125488,1123248,28.0
5695,520472,2103920,1123920,1134448,1148000,74.24
5696,520590,3311056,1122912,1127616,1154496,16.0
5697,521025,2814224,1122912,1135120,1129184,200.0
5698,521143,1516256,1123024,1128288,1124368,100.0
5699,521185,2821056,1122464,1124816,1182048,37.4
5700,521248,2950528,1122464,1124032,1164464,48.0
5701,521586,2901024,1122688,1125600,1150128,18.6377
5702,522457,3346336,1122688,1125600,1133440,13.4025
5703,522478,3346672,1122688,1128512,1134896,795.56
5704,522660,1744288,1122464,1124368,1125488,18.4
5705,523406,3095232,1122576,1124928,1186752,44.0
5706,523480,3411072,1122688,1125488,1122688,7.5
5707,523789,2374960,1123136,1128848,1148896,126.0
5708,523946,2020256,1123024,1127952,1123024,0.0
5709,523977,2940448,1122912,1127392,1184064,43.2
5710,524577,2818592,1122464,1124816,1182048,84.99
5711,524816,2900352,1122688,1125600,1150128,24.73
5712,524998,1775984,1122912,1127392,1122912,0.0
5713,525013,1532384,1123136,1128848,1127504,0.0
5714,525073,1771280,1122800,1126160,1120784,257.6
5715,525185,3306912,1123248,1129520,1124256,67.5
5716,525264,3066224,1122688,1134784,1186080,171.43
5717,525331,2917488,1122464,1124592,1185408,69.75
5718,525744,1864128,1123360,1130416,1142064,0.0
5719,525873,3308144,1122576,1125376,1188208,52.5
5720,526056,3308480,1122912,1127616,1186864,37.5
5721,526381,2938208,1122464,1124480,1185744,41.21
5722,526592,2089920,1123360,1132320,1127504,35.1
5723,526804,2533216,1122800,1134896,1137584,123.9
5724,526910,3189200,1122800,1134896,1137584,87.615
5725,526946,2873136,1123920,1126384,1136688,0.0
5726,527350,2113888,1122688,1126048,1128512,88.0
5727,527566,3345664,1122688,1125600,1133440,13.4025
5728,527590,3069024,1122464,1124816,1186080,134.4
5729,527703,2880640,1122464,1124816,1171856,24.5
5730,527736,2422224,1123024,1128176,1132544,0.0
5731,527845,2913120,1122464,1124480,1185408,93.75
5732,528258,2795408,1122464,1124816,1181488,0.0
5733,528542,2927008,1122464,1124592,1121344,330.0
5734,528697,2256800,1122688,1134784,1148896,70.88
5735,529226,2703904,1122464,1124816,1135904,55.05
5736,529636,2843456,1123248,1129856,1125824,79.2
5737,529684,3375008,1123024,1128288,1124368,113.63
5738,529685,2930592,1122464,1124032,1185744,17.65
5739,529752,3128048,1122576,1125264,1186976,19.75
5740,529984,3066672,1122464,1124032,1186080,106.28
5741,529989,1999088,1122352,1123584,1136352,0.0
5742,530465,3383632,1123024,1128288,1124368,45.45
5743,531008,2895312,1122912,1131088,1183952,176.25
5744,531028,3069808,1122464,1124816,1186080,32.91
5745,531142,3128496,1122576,1125376,1186976,7.8
5746,531252,2536464,1123024,1127952,1129744,118.49
5747,531568,2931488,1122464,1124480,1185744,43.32
5748,531614,2580816,1122912,1131088,1179136,161.0
5749,531657,1538096,1123136,1128960,1132096,0.0
5750,532061,2764496,1123024,1128176,1133440,227.5
5751,532212,2567152,1122912,1127168,1126608,68.0
5752,532300,3379152,1123360,1130304,1134896,165.14
5753,532358,2639392,1123136,1128848,1168384,0.0
5754,532455,2717120,1122800,1126496,1180480,60.9
5755,532567,1599920,1122464,1124592,1132880,425.09
5756,532721,2849728,1122800,1137696,1182944,161.9
5757,532846,3180576,1122800,1137696,1182944,84.15
5758,533109,2370480,1122464,1124592,1132880,531.98
5759,533115,1865472,1123360,1130080,1134560,59.8
5760,533176,2276960,1123360,1130080,1134560,0.0
5761,533619,2931824,1122464,1124480,1185744,38.58
5762,533818,3311280,1122912,1127616,1154496,16.0
5763,533987,2070544,1122688,1128512,1122016,127.44
5764,534364,2523584,1123024,1127728,1136688,39.06
5765,534477,3146976,1122912,1127280,1123248,0.0
5766,534478,3375232,1123024,1127728,1124368,44.54
5767,534775,2828112,1122464,1124816,1182048,130.0
5768,534963,2938544,1122464,1124032,1185744,35.5
5769,534967,2936864,1122464,1124032,1185744,24.8
5770,535322,2460080,1123136,1128848,1171184,0.0
5771,535755,3357424,1123696,1131760,1188320,146.25
5772,535808,1783600,1122912,1127280,1155168,63.48
5773,535847,2914352,1122464,1124816,1185408,150.0
5774,536484,3171280,1123360,1130304,1127504,33.6
5775,536556,2791936,1123024,1128176,1181152,0.0
5776,536716,3127264,1122912,1127168,1125600,210.0
5777,537730,2715552,1122800,1126160,1180480,25.3
5778,538085,3099264,1122464,1124144,1186752,251.16
5779,538100,3063984,1122464,1124032,1186080,67.2
5780,538119,1490272,1123024,1127952,1140496,0.0
5781,538420,2911888,1122800,1137696,1182944,529.7
5782,538518,2439360,1122464,1124144,1134224,0.0
5783,538598,1920688,1122464,1124816,1151584,0.0
5784,538712,2916256,1122464,1124480,1185408,116.25
5785,539258,2817136,1122464,1124816,1182048,37.4
5786,539522,3434032,1123696,1131872,1182720,155.22
5787,539671,2408336,1123248,1129856,1158192,23.6
5788,540155,2201248,1123360,1130080,1145648,176.0
5789,540509,2951648,1122912,1127280,1123248,8.76
5790,540710,2638608,1123136,1128848,1168384,0.0
5791,540781,1990016,1123360,1130080,1123696,9.3
5792,540944,3375904,1123024,1127840,1133440,129.34
5793,541484,2715440,1122800,1126160,1180480,46.0
5794,541508,2918272,1122464,1124144,1185408,251.25
5795,541610,2855440,1122800,1137696,1182944,270.0
5796,541780,3191440,1122800,1134896,1137584,44.25
5797,541785,2538368,1122688,1134784,1132208,0.0
5798,542175,2848384,1123248,1129856,1125824,15.0
5799,542664,3357200,1123696,1131760,1188320,97.5
5800,542857,3195472,1122800,1135008,1137584,161.07
5801,542890,3301312,1122688,1126048,1128512,123.2
5802,542988,3193120,1122800,1135008,1137584,66.375
5803,543731,2584736,1122576,1125040,1123248,0.0
5804,543988,3362128,1123696,1133552,1188320,105.0
5805,544342,3180688,1122800,1137696,1182944,296.65
5806,544373,3146528,1122912,1127280,1123248,21.92
5807,544383,2768416,1122688,1134784,1180928,195.5
5808,545154,3171168,1122688,1125600,1127504,85.96
5809,545200,1879360,1122912,1127392,1122912,42.0
5810,545299,3484880,1123472,1131312,1150128,80.0
5811,545566,3175760,1124368,1138256,1128624,105.24
5812,545622,3182256,1122800,1137696,1182944,254.15
5813,546055,2448208,1123024,1128176,1168944,0.0
5814,546146,3183040,1122800,1137696,1182944,296.65
5815,546736,2920848,1122912,1127056,1133552,40.0
5816,547420,2880304,1122464,1124816,1171856,37.09
5817,547762,2309440,1122912,1127392,1136016,0.0
5818,548379,2244256,1122800,1134896,1136688,271.8
5819,548437,2149280,1122912,1127056,1148896,123.02
5820,549101,2935632,1122464,1124480,1185744,18.3
5821,549288,2087568,1123136,1128624,1127504,147.99
5822,549801,3358320,1123696,1131760,1188320,90.0
5823,550232,2149392,1122464,1124704,1148896,48.75
5824,550428,3310720,1122912,1127616,1154496,88.0
5825,550615,3064096,1122464,1124480,1186080,75.43
5826,550984,2516976,1122464,1124816,1171856,31.05
5827,551006,3359776,1123696,1131984,1188320,225.0
5828,551403,3308256,1122576,1125376,1188208,60.0
5829,551474,3473792,1122912,1131088,1126720,0.0
5830,551601,1444128,1123024,1127952,1132768,0.0
5831,551923,3156048,1122576,1125376,1187536,36.0
5832,552042,1618176,1122464,1124816,1137360,75.6
5833,552183,3175088,1123248,1129632,1129184,24.0
5834,552195,1494864,1123024,1128176,1132544,0.0
5835,552352,3374112,1123024,1128288,1124368,33.63
5836,552471,1644608,1122464,1124816,1137136,0.0
5837,553111,3357872,1123696,1131760,1188320,138.75
5838,554193,3070032,1122464,1124816,1186080,27.43
5839,554652,2800336,1123136,1129072,1121568,183.76
5840,554839,3361120,1123696,1131984,1188320,157.5
5841,555386,3374560,1123024,1128288,1124368,37.03
5842,555755,3175200,1123248,1129632,1129184,24.0
5843,555805,2916368,1122464,1124816,1185408,30.0
5844,556027,1710688,1123136,1128624,1138592,234.37
5845,556197,3195920,1122800,1135008,1137584,161.07
5846,556298,2843568,1123248,1129520,1125824,8.0
5847,556653,2695280,1123248,1129632,1135904,69.7
5848,557290,2452800,1123024,1128176,1140496,0.0
5849,557353,1489040,1123024,1127952,1140496,0.0
5850,557617,2935408,1122464,1124480,1185744,39.63
5851,557866,2250080,1123248,1129632,1130528,0.0
5852,558095,3175312,1123248,1129632,1129184,24.0
5853,558158,3375344,1123024,1127728,1124368,44.54
5854,558504,3196032,1122800,1135008,1137584,235.41
5855,558619,3311504,1124368,1138368,1181712,42.0
5856,559079,3064768,1122464,1124480,1186080,58.28
5857,559289,1398096,1122800,1126272,1140496,0.0
5858,559529,2422560,1123024,1127952,1132544,0.0
5859,559775,2940000,1122912,1127392,1184064,32.4
5860,560263,2850064,1122800,1137696,1182944,323.8
5861,560366,2427936,1122464,1124592,1132208,0.0
5862,560464,3105984,1122912,1127280,1123248,17.2
5863,560641,3367280,1123696,1133552,1188320,112.0
5864,561075,3107440,1122912,1127280,1123248,26.31
5865,561669,2224432,1123248,1129520,1136016,0.0
5866,562258,3345552,1122688,1125600,1133440,17.87
5867,562582,2936080,1122464,1124480,1185744,19.37
5868,562691,2945600,1122912,1135120,1128624,55.55
5869,563219,3366832,1123696,1133552,1188320,147.0
5870,564194,2932272,1122464,1124480,1185744,40.69
5871,564299,1451744,1123024,1127952,1140496,0.0
5872,564353,3367840,1123696,1133552,1188320,108.5
5873,565032,3066336,1122464,1124032,1186080,41.14
5874,565087,3434704,1123696,1133664,1182720,139.62
5875,565241,2882656,1123920,1126720,1184848,7.2
5876,565246,2714992,1122800,1126496,1180480,4.922
5877,565481,1434272,1123024,1127840,1140496,0.0
5878,565798,2938320,1122464,1124480,1185744,43.85
5879,566341,2913344,1122464,1124480,1185408,74.25
5880,566368,2518880,1122800,1126272,1136352,122.0
5881,566965,3372656,1123024,1128288,1124368,37.03
5882,567132,2954112,1122912,1131088,1185968,86.67
5883,567315,2915472,1122464,1124816,1185408,74.25
5884,567515,1459808,1123024,1127840,1130528,165.21
5885,567562,2449328,1122464,1124144,1121568,0.0
5886,567601,3132864,1123024,1127728,1124368,50.0
5887,567891,2715328,1122800,1126496,1180480,8.3145
5888,568036,1482768,1123024,1127952,1132768,0.0
5889,568212,3099488,1122688,1126048,1128512,90.63
5890,568466,3194240,1122800,1135008,1137584,131.86
5891,569309,2940896,1122912,1127616,1184064,46.8
5892,569941,2918720,1122688,1125600,1185408,56.25
5893,570000,3098928,1122464,1124144,1186752,100.8
5894,570199,3410400,1122688,1125488,1122688,21.43
5895,570366,2951984,1122912,1127280,1123248,21.48
5896,570382,3067456,1122464,1124480,1186080,58.28
5897,570383,3065328,1122464,1124480,1186080,58.28
5898,571103,3418800,1122912,1126944,1127952,24.0
5899,571162,2948400,1123360,1130080,1164464,17.0
5900,571503,3070256,1122688,1125600,1186080,49.68
5901,571836,2394896,1123248,1129408,1125040,33.92
5902,572250,2404528,1123024,1127728,1131872,48.75
5903,572401,3362016,1123696,1131760,1188320,105.0
5904,572509,3518032,1123472,1131312,1150128,40.0
5905,572741,2577904,1122912,1131088,1179136,227.5
5906,572965,2873472,1123024,1127728,1136688,31.83
5907,573060,2175712,1122800,1135008,1128176,125.44
5908,573132,3375120,1123024,1128288,1124368,108.69
5909,573403,3410624,1122688,1125488,1122688,22.5
5910,573615,2913792,1122464,1124032,1185408,41.25
5911,574283,3142496,1123024,1128176,1133440,120.62
5912,574385,2799552,1122464,1124144,1121568,197.25
5913,574948,3311952,1122688,1125712,1134896,782.61
5914,575199,3511760,1122688,1125488,1122688,30.0
5915,575525,3106768,1122912,1127280,1123248,26.31
5916,575810,1600928,1122464,1124144,1121568,654.13
5917,575946,1353184,1122352,1123808,1129744,114.55
5918,576023,3368176,1123696,1133552,1188320,140.0
5919,576161,1620752,1122464,1124816,1125824,131.25
5920,576476,3362240,1123696,1133552,1188320,115.5
5921,576484,1796480,1123024,1127952,1123024,102.48
5922,576989,3369856,1123696,1133552,1188320,174.3
5923,577240,3511984,1123248,1132208,1146768,0.0
5924,577961,2099104,1122352,1123808,1135904,54.06
5925,578353,2086560,1123136,1128848,1127504,119.99
5926,578705,1963472,1123024,1127952,1130976,0.0
5927,578744,2881424,1122464,1124816,1171856,16.09
5928,578839,2401504,1123248,1129632,1125040,0.0
5929,578907,3182032,1122800,1137696,1182944,339.15
5930,579000,2951200,1122464,1124368,1164464,33.0
5931,579221,2058000,1123024,1127728,1124368,162.0
5932,579687,2151632,1122912,1127616,1136016,17.8
5933,579701,3182928,1122800,1137696,1182944,296.65
5934,579926,3430560,1122800,1137360,1168272,102.0
5935,579976,3080112,1122576,1124928,1184736,159.0
5936,580355,2532768,1122800,1126272,1170736,10.0
5937,580844,2898896,1122464,1124144,1158976,222.6
5938,580993,2914464,1122464,1124816,1185408,146.25
5939,581095,2518096,1122912,1127056,1136128,50.0
5940,581248,1750112,1122688,1125600,1122240,480.3
5941,581294,2275840,1122464,1124816,1134560,71.76
5942,581400,2693824,1123024,1128176,1135904,65.9
5943,581669,3483312,1123920,1133440,1187088,56.0
5944,582018,3424288,1122688,1125600,1179248,29.0
5945,582026,2919840,1122912,1127056,1133552,40.0
5946,582154,3107216,1122912,1127280,1123248,21.5
5947,582828,3308368,1122576,1125376,1188208,60.0
5948,583280,3142832,1123248,1129632,1129184,82.5
5949,584230,2915696,1122464,1124816,1185408,131.25
5950,584340,2716336,1122800,1126160,1180480,58.65
5951,584380,3098256,1123360,1130080,1186752,18.01
5952,584591,2565024,1123024,1128064,1136688,0.0
5953,584829,2764944,1123024,1127840,1133440,127.34
5954,585150,3346224,1122688,1125600,1133440,13.4025
5955,585337,3193904,1122800,1135008,1137584,123.9
5956,585482,3483760,1122576,1125040,1187088,72.0
5957,585510,1966832,1124368,1138032,1189104,36.0
5958,585580,1773632,1123024,1127952,1139488,189.0
5959,585866,2810416,1123024,1127952,1135120,212.39
5960,585904,3435600,1123696,1131984,1182720,233.22
5961,585943,3364032,1123696,1133552,1188320,101.5
5962,585987,2916928,1122464,1124480,1185408,66.75
5963,586165,3352832,1122688,1125488,1188656,21.0
5964,586268,1796704,1123024,1128176,1123024,262.2
5965,586270,1784272,1122912,1127056,1133552,120.0
5966,586587,2932608,1122464,1124592,1185744,42.77
5967,587493,3065216,1122464,1124480,1186080,67.2
5968,587589,1966608,1124368,1138032,1189104,36.0
5969,588524,2551808,1123024,1127952,1136352,0.0
5970,588575,1966496,1124368,1138032,1189104,21.0
5971,588814,3455984,1124368,1138032,1189104,48.0
5972,588969,3068576,1122912,1131088,1186080,311.81
5973,589454,2350320,1124368,1138032,1189104,150.0
5974,589790,3146640,1122912,1127280,1123248,21.92
5975,589976,2932048,1122464,1124480,1185744,42.27
5976,590111,2944704,1122912,1127392,1128624,29.91
5977,590134,2539040,1122352,1123808,1130976,80.0
5978,590135,3456096,1124368,1138032,1189104,48.0
5979,590265,2932832,1122464,1124592,1185744,52.2
5980,590405,3346448,1122688,1125600,1133440,53.61
5981,590448,1813392,1123024,1128400,1136352,418.74
5982,590516,2522352,1123024,1127952,1130976,0.0
5983,590609,2086224,1123136,1128848,1127504,84.0
5984,590834,2528848,1123024,1127952,1140496,125.0
5985,591051,2640624,1123920,1134448,1179920,0.0
5986,591173,2419312,1123024,1127952,1140496,0.0
5987,591455,3492160,1122464,1124816,1134560,48.0
5988,591634,3467184,1124368,1138032,1188992,45.0
5989,591794,3353056,1122688,1125488,1188656,28.0
5990,591883,3512432,1122688,1125488,1122688,26.25
5991,591909,3353168,1122688,1125488,1188656,14.0
5992,591920,3475808,1124368,1138144,1188992,30.0
5993,591942,1966272,1124368,1138032,1189104,21.0
5994,592026,2816912,1122464,1124816,1182048,37.4
5995,592067,3456208,1124368,1138032,1189104,48.0
5996,592204,3467072,1124368,1138032,1188992,45.0
5997,592360,3486672,1122912,1127280,1188768,41.0
5998,592608,1451856,1123024,1127952,1140496,0.0
5999,592903,2935072,1122464,1124816,1185744,30.63
6000,592928,3352160,1122688,1125488,1188656,35.0
6001,593332,3301536,1122688,1126048,1128512,112.0
6002,593513,3068016,1122464,1124704,1186080,57.6
6003,593601,3456320,1124368,1138144,1189104,89.4
6004,593629,3467856,1124368,1138144,1188992,48.0
6005,593984,3063312,1122464,1124592,1186080,75.43
6006,594425,1933904,1123024,1127952,1135904,82.37
6007,594490,2919952,1122912,1127056,1133552,40.0
6008,594524,2952208,1122912,1127280,1123248,22.5
6009,594605,2497488,1123248,1129296,1159648,67.5
6010,594736,3352944,1122688,1125488,1188656,21.0
6011,594824,1473696,1123024,1127952,1140496,0.0
6012,595425,1624224,1122800,1135008,1137584,75.54
6013,595638,3467520,1124368,1138032,1188992,45.0
6014,596018,3070592,1122464,1124480,1186080,67.2
6015,596717,3487232,1122912,1127280,1188768,25.8
6016,596960,2339344,1123024,1128288,1124368,29.63
6017,597140,2301712,1122688,1134784,1153488,403.0
6018,597655,3467408,1124368,1138032,1188992,45.0
6019,597713,1558032,1123360,1129968,1126720,0.0
6020,598223,2817472,1122464,1124816,1182048,21.75
6021,598258,1800624,1123024,1128288,1124368,88.18
6022,598406,2820160,1122464,1124816,1182048,39.43
6023,598490,1753696,1122688,1126048,1140496,690.6
6024,598897,3487792,1122800,1126160,1137584,119.475
6025,599235,2316048,1122800,1134896,1128176,0.0
6026,599286,3095792,1122576,1124928,1186752,48.57
6027,599475,3429888,1123360,1130304,1134896,132.11
6028,599727,2414384,1123024,1128176,1140496,0.0
6029,600060,1536192,1123136,1128960,1126720,79.19
6030,600062,1388576,1122688,1126048,1135232,172.5
6031,600303,3490256,1122464,1124144,1134336,120.0
6032,600571,3470320,1122800,1137360,1188544,40.15
6033,600620,3475920,1124368,1138144,1188992,89.0
6034,600902,3352496,1122912,1126944,1188656,70.0
6035,600947,1436176,1123024,1127728,1136688,39.06
6036,600970,2407216,1122464,1124144,1130528,0.0
6037,601273,2462656,1122464,1124816,1158416,15.6
6038,601351,3430672,1122800,1137360,1168272,105.4
6039,601493,2249072,1123024,1127728,1152368,0.0
6040,601719,2443728,1123024,1127952,1168272,57.79
6041,601772,1941072,1123920,1134448,1144640,70.14
6042,601861,2407552,1122800,1135008,1137584,370.0
6043,602005,3523968,1122912,1127616,1188768,51.6
6044,602145,3367168,1123696,1133552,1188320,105.0
6045,602153,3352720,1122688,1125488,1188656,17.5
6046,602570,3374000,1123024,1128288,1124368,74.54
6047,603199,2933392,1122464,1124816,1185744,27.24
6048,603286,3467296,1124368,1138032,1188992,45.0
