,customer_id,Recency_flag,monetary_flag
18231,18828432,5,1
18256,18853072,5,1
18272,18872896,5,1
18277,18877488,5,1
18281,18882752,5,1
18291,18895408,5,1
18292,18895520,5,1
18323,18915120,5,1
18327,18917472,5,1
18335,18924304,5,1
18336,18924416,5,1
18339,18926320,5,1
18343,18932144,5,1
18345,18933152,5,1
18347,18935392,5,1
18354,18945472,5,1
18355,18946144,5,1
18386,18977280,5,1
18390,18980304,5,1
18402,18992960,5,1
18407,18998000,5,1
18410,18999568,5,1
18412,19005504,5,1
18413,19006176,5,1
18417,19013680,5,1
18426,19036192,5,1
18430,19038432,5,1
18433,19040112,5,1
18437,19043248,5,1
18438,19043360,5,1
18445,19050080,5,1
18450,19054448,5,1
18470,19087376,5,1
18473,19089280,5,1
18477,19092192,5,1
18484,19104624,5,1
18490,19111456,5,1
18494,19114816,5,1
18496,19122208,5,1
18508,19130944,5,1
18513,19136880,5,1
18515,19143824,5,1
18520,19150544,5,1
18537,19168352,5,1
18556,19201280,5,1
18560,19208112,5,1
18569,19219200,5,1
18573,19219984,5,1
18577,19222112,5,1
18579,19224352,5,1
18583,19226928,5,1
18586,19230176,5,1
18591,19236336,5,1
18592,19237344,5,1
18607,19260192,5,1
18609,19262544,5,1
18613,19267472,5,1
18618,19276880,5,1
18628,19306224,5,1
18632,19314624,5,1
18635,19315968,5,1
18642,19340608,5,1
18645,19343072,5,1
18646,19343184,5,1
18648,19344864,5,1
18659,19355280,5,1
18661,19358304,5,1
18663,19363120,5,1
18666,19367264,5,1
18669,19369728,5,1
18685,19400192,5,1
18711,19440512,5,1
18714,19444096,5,1
18723,19451712,5,1
18737,19470192,5,1
18748,19482176,5,1
18752,19485536,5,1
18774,19517344,5,1
18778,19520368,5,1
18783,19523392,5,1
18796,19538176,5,1
18800,19540640,5,1
18809,19550272,5,1
18823,19570320,5,1
18824,19573120,5,1
18826,19574352,5,1
18827,19574800,5,1
18848,19598208,5,1
18854,19605712,5,1
18862,19613440,5,1
18868,19619152,5,1
18887,19643792,5,1
18903,19663616,5,1
18904,19664512,5,1
18907,19670784,5,1
18915,19679184,5,1
18919,19682096,5,1
18938,19704384,5,1
18945,19710544,5,1
18979,19767104,5,1
18992,19783008,5,1
18995,19785920,5,1
19000,19790960,5,1
19006,19804288,5,1
19011,19810224,5,1
19012,19810672,5,1
19013,19810784,5,1
19014,19811344,5,1
19015,19811568,5,1
19021,19814928,5,1
19031,19826240,5,1
19035,19829264,5,1
19044,19842256,5,1
19045,19843376,5,1
19054,19856704,5,1
19072,19877424,5,1
19077,19884592,5,1
19084,19894224,5,1
19088,19897808,5,1
19104,19921776,5,1
19105,19922224,5,1
19106,19922784,5,1
19110,19926032,5,1
19113,19930064,5,1
19116,19937120,5,1
19130,19956608,5,1
19136,19967584,5,1
19141,19974416,5,1
19146,19978560,5,1
19153,19988528,5,1
19160,19996592,5,1
19166,20002640,5,1
19171,20004544,5,1
19175,20005440,5,1
19176,20006560,5,1
19184,20022352,5,1
19206,20064352,5,1
19222,20085296,5,1
19234,20099520,5,1
19239,20108144,5,1
19245,20116992,5,1
19248,20121696,5,1
19257,20130096,5,1
19262,20134688,5,1
19282,20163248,5,1
19289,20172096,5,1
19291,20173440,5,1
19293,20173888,5,1
19299,20178592,5,1
19311,20200880,5,1
19313,20203008,5,1
19317,20205920,5,1
19319,20206144,5,1
19327,20217680,5,1
19347,20249824,5,1
19355,20261360,5,1
19356,20264160,5,1
19361,20271440,5,1
19366,20274128,5,1
19368,20276256,5,1
19377,20290480,5,1
19383,20292944,5,1
19400,20314000,5,1
19401,20315008,5,1
19404,20316576,5,1
19407,20319712,5,1
19451,20373696,5,1
19467,20388816,5,1
19491,20411776,5,1
19502,20426336,5,1
19507,20432048,5,1
19515,20438656,5,1
19519,20444368,5,1
19526,20461840,5,1
19527,20462960,5,1
19539,20476512,5,1
19541,20479088,5,1
19549,20489280,5,1
19553,20493424,5,1
19567,20508096,5,1
19570,20511232,5,1
19575,20513248,5,1
19598,20548528,5,1
19601,20551888,5,1
19605,20557040,5,1
19615,20571936,5,1
19623,20581120,5,1
19629,20588736,5,1
19634,20593216,5,1
19636,20594448,5,1
19647,20604192,5,1
19649,20604640,5,1
19655,20614384,5,1
19656,20614832,5,1
19657,20616848,5,1
19660,20622336,5,1
19685,20662544,5,1
19709,20688752,5,1
19720,20720448,5,1
19729,20732096,5,1
19732,20735008,5,1
19742,20746320,5,1
19743,20747440,5,1
19756,20756512,5,1
19777,20778240,5,1
19786,20788320,5,1
19807,20810048,5,1
19817,20828640,5,1
19826,20838944,5,1
19827,20840624,5,1
19829,20841408,5,1
19830,20844096,5,1
19831,20845328,5,1
19832,20846336,5,1
19833,20847904,5,1
19846,20865264,5,1
19847,20865712,5,1
19848,20866496,5,1
19858,20886432,5,1
19868,20896512,5,1
19869,20898304,5,1
19874,20901328,5,1
19876,20902224,5,1
19903,20939856,5,1
19910,20952288,5,1
19911,20953632,5,1
19926,20980960,5,1
19930,20986448,5,1
19931,20988800,5,1
19948,21004144,5,1
19959,21013664,5,1
19962,21017360,5,1
19975,21033376,5,1
19978,21035840,5,1
19979,21036176,5,1
20002,21070448,5,1
20009,21076608,5,1
20015,21086464,5,1
20017,21087248,5,1
20036,21104048,5,1
20038,21105392,5,1
20048,21115024,5,1
20051,21118720,5,1
20057,21131152,5,1
20064,21143024,5,1
20069,21148848,5,1
20073,21151200,5,1
20078,21155008,5,1
20082,21158592,5,1
20086,21163072,5,1
20091,21169344,5,1
20093,21171136,5,1
20094,21171472,5,1
20102,21181440,5,1
20104,21185136,5,1
20111,21195216,5,1
20112,21195664,5,1
20114,21201376,5,1
20121,21210112,5,1
20125,21213248,5,1
20126,21218288,5,1
20130,21224784,5,1
20131,21228816,5,1
20135,21233072,5,1
20140,21245504,5,1
20151,21257936,5,1
20155,21260960,5,1
20161,21266448,5,1
20187,21291312,5,1
20189,21292656,5,1
20216,21321776,5,1
20219,21323344,5,1
20223,21326704,5,1
20232,21335104,5,1
20233,21335216,5,1
20234,21336336,5,1
20249,21356832,5,1
20255,21365344,5,1
20256,21366352,5,1
20264,21376544,5,1
20267,21377664,5,1
20269,21380016,5,1
20274,21384160,5,1
20281,21389648,5,1
20292,21397936,5,1
20295,21401968,5,1
20296,21402976,5,1
20304,21409024,5,1
20307,21412384,5,1
20309,21415184,5,1
20313,21424704,5,1
20316,21433552,5,1
20328,21446096,5,1
20330,21448448,5,1
20338,21463792,5,1
20342,21468272,5,1
20352,21483056,5,1
20353,21484176,5,1
20370,21501312,5,1
20371,21504000,5,1
20381,21511056,5,1
20398,21532000,5,1
20404,21538832,5,1
20409,21544208,5,1
20420,21568512,5,1
20423,21583632,5,1
20428,21585312,5,1
20440,21605248,5,1
20450,21618240,5,1
20452,21620592,5,1
20480,21664496,5,1
20482,21666624,5,1
20484,21667856,5,1
20494,21681520,5,1
20495,21684544,5,1
20499,21695184,5,1
20502,21702688,5,1
20506,21719712,5,1
20543,21770672,5,1
20544,21770784,5,1
20546,21772688,5,1
20552,21785904,5,1
20558,21805168,5,1
20567,21821968,5,1
20574,21832944,5,1
20576,21837872,5,1
20578,21840784,5,1
20584,21848176,5,1
20588,21850864,5,1
20590,21854224,5,1
20594,21860832,5,1
20597,21861728,5,1
20603,21870912,5,1
20609,21876512,5,1
20612,21879648,5,1
20645,21926800,5,1
20647,21929488,5,1
20648,21931616,5,1
20654,21940464,5,1
20655,21941360,5,1
20661,21946848,5,1
20668,21957264,5,1
20670,21958720,5,1
20680,21965328,5,1
20681,21966112,5,1
20691,21975184,5,1
20703,21996576,5,1
20707,21998144,5,1
20715,22010016,5,1
20721,22019312,5,1
20722,22023120,5,1
20727,22031184,5,1
20731,22039808,5,1
20746,22052016,5,1
20749,22053920,5,1
20753,22068144,5,1
20759,22076880,5,1
20766,22088192,5,1
20777,22101968,5,1
20778,22104096,5,1
20779,22104208,5,1
20784,22109920,5,1
20785,22110256,5,1
20813,22155280,5,1
20817,22159984,5,1
20818,22161216,5,1
20822,22164128,5,1
20828,22168272,5,1
20833,22173648,5,1
20834,22174096,5,1
20836,22174992,5,1
20842,22187312,5,1
20854,22200416,5,1
20860,22209600,5,1
20861,22210048,5,1
20864,22211392,5,1
20872,22218672,5,1
20876,22220352,5,1
20886,22235024,5,1
20887,22235920,5,1
20888,22236144,5,1
20889,22239504,5,1
20899,22246448,5,1
20909,22260896,5,1
20911,22263808,5,1
20912,22264704,5,1
20916,22270752,5,1
20927,22290016,5,1
20941,22306704,5,1
20943,22309504,5,1
20946,22314096,5,1
20947,22314768,5,1
20948,22314992,5,1
20955,22320032,5,1
20962,22330224,5,1
20964,22332240,5,1
20993,22361024,5,1
21001,22367744,5,1
21003,22369536,5,1
21006,22375360,5,1
21009,22379056,5,1
21016,22385104,5,1
21025,22390816,5,1
21036,22405936,5,1
21043,22411424,5,1
21053,22426208,5,1
21064,22445808,5,1
21066,22447152,5,1
21074,22451520,5,1
21079,22462272,5,1
21103,22487472,5,1
21109,22492400,5,1
21115,22495648,5,1
21117,22496656,5,1
21123,22506176,5,1
21127,22513568,5,1
21128,22515360,5,1
21130,22516144,5,1
21131,22516928,5,1
21132,22517600,5,1
21136,22523088,5,1
21138,22523424,5,1
21140,22527120,5,1
21151,22540784,5,1
21156,22550192,5,1
21157,22550640,5,1
21166,22566992,5,1
21169,22574496,5,1
21183,22602048,5,1
21188,22612464,5,1
21193,22624896,5,1
21197,22628032,5,1
21205,22635872,5,1
21206,22638224,5,1
21211,22644832,5,1
21214,22647184,5,1
21221,22654464,5,1
21227,22661968,5,1
21240,22685824,5,1
21245,22696800,5,1
21246,22699152,5,1
21251,22704864,5,1
21253,22705984,5,1
21263,22722560,5,1
21267,22724800,5,1
21268,22726592,5,1
21279,22742160,5,1
21288,22748880,5,1
21311,22768032,5,1
21326,22794352,5,1
21331,22800512,5,1
21337,22808800,5,1
21340,22813840,5,1
21354,22828176,5,1
21355,22828848,5,1
21356,22830080,5,1
21373,22856960,5,1
21376,22861328,5,1
21381,22868384,5,1
21398,22892128,5,1
21399,22895936,5,1
21415,22916880,5,1
21435,22943984,5,1
21437,22948016,5,1
21472,22998976,5,1
21473,22999312,5,1
21485,23015776,5,1
21486,23016672,5,1
21510,23044336,5,1
21512,23047136,5,1
21513,23048928,5,1
21523,23062928,5,1
21525,23065392,5,1
21526,23070768,5,1
21534,23078832,5,1
21547,23093616,5,1
21567,23116912,5,1
21586,23155552,5,1
21587,23155888,5,1
21604,23181200,5,1
21605,23181760,5,1
21612,23198672,5,1
21616,23206176,5,1
21617,23206848,5,1
21622,23210320,5,1
21624,23211440,5,1
21640,23231264,5,1
21641,23232944,5,1
21646,23241680,5,1
21657,23262624,5,1
21680,23279984,5,1
21688,23285696,5,1
21692,23290288,5,1
21705,23307648,5,1
21711,23313808,5,1
21715,23320976,5,1
21720,23328816,5,1
21722,23333296,5,1
21731,23342256,5,1
21749,23358272,5,1
21753,23361072,5,1
21754,23365888,5,1
21762,23379888,5,1
21768,23386608,5,1
21774,23395120,5,1
21778,23400720,5,1
21781,23403408,5,1
21797,23422560,5,1
21799,23424128,5,1
21805,23439248,5,1
21814,23448208,5,1
21818,23455712,5,1
21820,23462096,5,1
21839,23492112,5,1
21842,23494128,5,1
21848,23501520,5,1
21859,23518880,5,1
21861,23526272,5,1
21871,23549680,5,1
21877,23561664,5,1
21895,23594480,5,1
21906,23615984,5,1
21933,23675344,5,1
21934,23676016,5,1
21935,23676576,5,1
21939,23684752,5,1
21957,23718128,5,1
21975,23744896,5,1
21979,23747920,5,1
21984,23754528,5,1
21990,23762816,5,1
22007,23784432,5,1
22012,23791264,5,1
22032,23827216,5,1
22042,23837184,5,1
22048,23846928,5,1
22066,23876384,5,1
22077,23893520,5,1
22105,23936416,5,1
22106,23941232,5,1
22130,23967216,5,1
22131,23968784,5,1
22132,23974160,5,1
22134,23977744,5,1
22136,23978976,5,1
22165,24014816,5,1
22175,24027584,5,1
22187,24046512,5,1
22197,24070928,5,1
22214,24097248,5,1
22222,24113488,5,1
22237,24133648,5,1
22242,24140144,5,1
22246,24148208,5,1
22250,24153360,5,1
22251,24153584,5,1
22257,24164896,5,1
22276,24197712,5,1
22281,24202752,5,1
22298,24225040,5,1
22323,24266144,5,1
22334,24280928,5,1
22337,24284960,5,1
22343,24290224,5,1
22347,24296384,5,1
22363,24321360,5,1
22396,24370192,5,1
22405,24374448,5,1
22410,24376128,5,1
22420,24388112,5,1
22432,24402560,5,1
22436,24405248,5,1
22438,24407376,5,1
22444,24415328,5,1
22457,24437728,5,1
22461,24439744,5,1
22466,24449152,5,1
22495,24494512,5,1
22499,24497872,5,1
22504,24503696,5,1
22507,24508176,5,1
22510,24510864,5,1
22515,24516016,5,1
22534,24549392,5,1
22543,24580416,5,1
22548,24583440,5,1
22552,24595200,5,1
22560,24606848,5,1
22563,24610656,5,1
22573,24617264,5,1
22574,24619840,5,1
22597,24639552,5,1
22601,24640560,5,1
22618,24657248,5,1
22619,24658592,5,1
22622,24663632,5,1
22623,24664080,5,1
22641,24691408,5,1
22644,24692640,5,1
22645,24695328,5,1
22648,24701040,5,1
22652,24712688,5,1
22653,24715376,5,1
22657,24717504,5,1
22686,24754128,5,1
22693,24769808,5,1
22699,24777536,5,1
22711,24784928,5,1
22726,24805088,5,1
22728,24808560,5,1
22730,24809456,5,1
22744,24834096,5,1
22748,24837456,5,1
22754,24846976,5,1
22755,24847648,5,1
22767,24873632,5,1
22772,24877888,5,1
22781,24893456,5,1
22785,24898160,5,1
22787,24899392,5,1
22796,24914512,5,1
22798,24915632,5,1
22801,24925264,5,1
22811,24939824,5,1
22832,24975552,5,1
22838,24979136,5,1
22849,24998400,5,1
22868,25034016,5,1
22889,25074112,5,1
22891,25075232,5,1
22892,25075344,5,1
22894,25079152,5,1
22896,25082960,5,1
22907,25106032,5,1
22915,25117568,5,1
22925,25130784,5,1
22926,25131680,5,1
22931,25137952,5,1
22935,25144336,5,1
22937,25145456,5,1
22939,25146800,5,1
22941,25148368,5,1
22946,25153744,5,1
22954,25166176,5,1
22955,25166400,5,1
22956,25167296,5,1
22991,25211088,5,1
22995,25215792,5,1
23006,25229120,5,1
23022,25265072,5,1
23029,25276048,5,1
23037,25281312,5,1
23038,25281872,5,1
23042,25286352,5,1
23050,25291952,5,1
23055,25298448,5,1
23070,25313008,5,1
23072,25315024,5,1
23073,25315472,5,1
23074,25316816,5,1
23075,25317824,5,1
23081,25327568,5,1
23089,25338544,5,1
23090,25338656,5,1
23094,25343472,5,1
23095,25344256,5,1
23098,25348512,5,1
23126,25400928,5,1
23148,25425008,5,1
23149,25425120,5,1
23152,25431392,5,1
23156,25446064,5,1
23157,25455248,5,1
23160,25456368,5,1
23168,25466560,5,1
23177,25474960,5,1
23180,25476864,5,1
23182,25478208,5,1
23195,25498368,5,1
23201,25513488,5,1
23215,25532640,5,1
23224,25541600,5,1
23241,25563552,5,1
23242,25563888,5,1
23243,25564112,5,1
23251,25578784,5,1
23272,25611152,5,1
23275,25613392,5,1
23278,25617760,5,1
23289,25634784,5,1
23290,25634896,5,1
23302,25653152,5,1
23305,25654944,5,1
23314,25670960,5,1
23318,25678576,5,1
23320,25679248,5,1
23333,25691232,5,1
23343,25699184,5,1
23352,25711392,5,1
23364,25727632,5,1
23371,25736368,5,1
23375,25739280,5,1
23384,25756752,5,1
23389,25767056,5,1
23390,25767952,5,1
23396,25773552,5,1
23399,25779824,5,1
23407,25794160,5,1
23410,25798640,5,1
23411,25799984,5,1
23426,25828656,5,1
23429,25833920,5,1
23434,25838400,5,1
23441,25847584,5,1
23442,25848480,5,1
23447,25855760,5,1
23451,25860912,5,1
23472,25881968,5,1
23485,25902800,5,1
23491,25917360,5,1
23494,25919600,5,1
23495,25920608,5,1
23505,25938416,5,1
23509,25948384,5,1
23512,25952528,5,1
23534,25977056,5,1
23538,25984112,5,1
23540,25986352,5,1
23558,26005280,5,1
23559,26008304,5,1
23572,26021856,5,1
23616,26088608,5,1
23623,26099472,5,1
23624,26099808,5,1
23627,26106752,5,1
23628,26108544,5,1
23633,26125904,5,1
23637,26127136,5,1
23641,26135536,5,1
23648,26140912,5,1
23649,26141808,5,1
23650,26144048,5,1
23651,26145616,5,1
23654,26149536,5,1
23658,26154352,5,1
23661,26155808,5,1
23669,26167456,5,1
23676,26177200,5,1
23689,26189968,5,1
23707,26224240,5,1
23712,26230400,5,1
23713,26230736,5,1
23717,26234544,5,1
23718,26235664,5,1
23732,26260304,5,1
23735,26262656,5,1
23736,26262768,5,1
23759,26302640,5,1
23770,26322800,5,1
23775,26329184,5,1
23782,26342848,5,1
23789,26353264,5,1
23795,26360768,5,1
23796,26362448,5,1
23798,26369504,5,1
23806,26379808,5,1
23812,26386864,5,1
23821,26406128,5,1
23822,26408144,5,1
23836,26419232,5,1
23855,26448240,5,1
23860,26453616,5,1
23864,26459664,5,1
23873,26479152,5,1
23882,26493824,5,1
23884,26504464,5,1
23897,26517904,5,1
23904,26532016,5,1
23906,26536608,5,1
23918,26554192,5,1
23921,26557776,5,1
23925,26559680,5,1
23936,26570320,5,1
23938,26571216,5,1
23954,26596976,5,1
23957,26608960,5,1
23974,26636400,5,1
23983,26652528,5,1
23987,26655664,5,1
23993,26664176,5,1
23996,26673696,5,1
24001,26679744,5,1
24005,26690272,5,1
24009,26695088,5,1
24019,26702592,5,1
24022,26705840,5,1
24028,26715472,5,1
24044,26746832,5,1
24047,26749856,5,1
24049,26752880,5,1
24067,26792304,5,1
24069,26798912,5,1
24073,26813136,5,1
24079,26819184,5,1
24081,26822096,5,1
24097,26852784,5,1
24098,26854464,5,1
24100,26866112,5,1
24119,26895120,5,1
24142,26943952,5,1
24143,26944848,5,1
24145,26953472,5,1
24147,26958848,5,1
24150,26962096,5,1
24153,26968144,5,1
24159,26976432,5,1
24160,26978784,5,1
24168,26991888,5,1
24174,26999504,5,1
24180,27009360,5,1
24184,27019216,5,1
24185,27021120,5,1
24193,27039488,5,1
24213,27073872,5,1
24219,27078800,5,1
24221,27081824,5,1
24223,27082720,5,1
24244,27124944,5,1
24260,27142528,5,1
24267,27148800,5,1
24268,27149584,5,1
24273,27154512,5,1
24276,27160112,5,1
24287,27172656,5,1
24289,27175568,5,1
24293,27179040,5,1
24294,27179600,5,1
24295,27181168,5,1
24298,27183072,5,1
24302,27190352,5,1
24305,27194496,5,1
24306,27196288,5,1
24307,27198192,5,1
24308,27199424,5,1
24313,27204240,5,1
24318,27210288,5,1
24319,27211072,5,1
24328,27229552,5,1
24331,27232912,5,1
24332,27233136,5,1
24339,27246688,5,1
24343,27253184,5,1
24350,27263824,5,1
24365,27285216,5,1
24366,27285552,5,1
24373,27291488,5,1
24377,27301344,5,1
24392,27328672,5,1
24404,27339760,5,1
24412,27356112,5,1
24416,27361488,5,1
24418,27367424,5,1
24424,27383552,5,1
24438,27403824,5,1
24444,27415584,5,1
24449,27423200,5,1
24456,27447392,5,1
24459,27450976,5,1
24466,27461392,5,1
24470,27465760,5,1
24471,27466992,5,1
24473,27469568,5,1
24477,27481328,5,1
24479,27485024,5,1
24481,27487152,5,1
24487,27497120,5,1
24509,27547072,5,1
24512,27557936,5,1
24517,27568464,5,1
24520,27573168,5,1
24532,27584256,5,1
24538,27595792,5,1
24541,27599936,5,1
24546,27608336,5,1
24548,27609568,5,1
24552,27613712,5,1
24559,27625472,5,1
24561,27629952,5,1
24563,27633200,5,1
24567,27645856,5,1
24571,27649328,5,1
24579,27655488,5,1
24582,27658512,5,1
24595,27680576,5,1
24599,27690656,5,1
24607,27702752,5,1
24632,27749008,5,1
24634,27752144,5,1
24635,27752256,5,1
24636,27753264,5,1
24639,27758752,5,1
24654,27781824,5,1
24658,27794928,5,1
24659,27795264,5,1
24666,27803440,5,1
24672,27819680,5,1
24673,27821584,5,1
24674,27822816,5,1
24675,27823152,5,1
24687,27840064,5,1
24695,27853504,5,1
24696,27854176,5,1
24702,27862688,5,1
24705,27869296,5,1
24706,27869408,5,1
24707,27869968,5,1
24708,27870528,5,1
24716,27883072,5,1
24728,27912976,5,1
24732,27928208,5,1
24736,27935600,5,1
24739,27938624,5,1
24740,27943440,5,1
24741,27944896,5,1
24746,27950944,5,1
24747,27951840,5,1
24752,27956544,5,1
24753,27956656,5,1
24760,27969200,5,1
24764,27977040,5,1
24769,27985104,5,1
24778,28007056,5,1
24779,28012096,5,1
24789,28035168,5,1
24792,28036176,5,1
24795,28039424,5,1
24796,28040768,5,1
24801,28047376,5,1
24811,28059920,5,1
24816,28066864,5,1
24826,28083328,5,1
24830,28085680,5,1
24831,28088032,5,1
24834,28096320,5,1
24835,28104496,5,1
24842,28120624,5,1
24844,28121968,5,1
24849,28128128,5,1
24853,28133168,5,1
24854,28143136,5,1
24876,28178304,5,1
24881,28193424,5,1
24891,28209552,5,1
24899,28221984,5,1
24907,28235536,5,1
24909,28239120,5,1
24913,28247856,5,1
24918,28260960,5,1
24922,28265888,5,1
24932,28281680,5,1
24938,28293888,5,1
24957,28325696,5,1
24958,28328720,5,1
24960,28329728,5,1
24961,28330176,5,1
24969,28348544,5,1
24975,28356384,5,1
24977,28359744,5,1
24979,28362880,5,1
24980,28363888,5,1
24998,28402752,5,1
25015,28437136,5,1
25022,28452592,5,1
25025,28454384,5,1
25026,28454720,5,1
25032,28470176,5,1
25034,28485072,5,1
25036,28491568,5,1
25039,28502544,5,1
25042,28506576,5,1
25043,28507696,5,1
25064,28545328,5,1
25065,28545888,5,1
25083,28598640,5,1
25088,28602112,5,1
25095,28618128,5,1
25115,28669648,5,1
25122,28680736,5,1
25128,28692048,5,1
25135,28704704,5,1
25141,28717584,5,1
25146,28722400,5,1
25148,28724192,5,1
25150,28724752,5,1
25151,28725088,5,1
25158,28738864,5,1
25167,28751520,5,1
25179,28772576,5,1
25183,28780976,5,1
25203,28812560,5,1
25206,28817264,5,1
25207,28817600,5,1
25210,28820736,5,1
25223,28851872,5,1
25229,28861392,5,1
25236,28873152,5,1
25237,28876064,5,1
25247,28921424,5,1
25257,28933296,5,1
25262,28940688,5,1
25265,28942704,5,1
25269,28957040,5,1
25270,28957936,5,1
25273,28965888,5,1
25274,28967232,5,1
25283,28984032,5,1
25291,28991200,5,1
25292,28992656,5,1
25293,28992880,5,1
25301,29010016,5,1
25306,29020320,5,1
25321,29039248,5,1
25327,29046528,5,1
25341,29088416,5,1
25343,29091216,5,1
25349,29113280,5,1
25352,29118656,5,1
25364,29172528,5,1
25365,29176000,5,1
25393,29248352,5,1
25423,29333024,5,1
25462,29425200,5,1
25479,29466752,5,1
25484,29477056,5,1
25490,29495536,5,1
25496,29507184,5,1
25500,29513008,5,1
25506,29526336,5,1
25516,29541680,5,1
25531,29589840,5,1
25533,29590624,5,1
25544,29603504,5,1
25548,29607648,5,1
25551,29610560,5,1
25559,29622880,5,1
25569,29639904,5,1
25570,29640240,5,1
25574,29650320,5,1
25582,29661072,5,1
25583,29661632,5,1
25590,29681568,5,1
25626,29754032,5,1
25646,29791104,5,1
25650,29795696,5,1
25652,29803088,5,1
25666,29831312,5,1
25667,29831536,5,1
25672,29841952,5,1
25686,29879136,5,1
25689,29893136,5,1
25693,29899408,5,1
25719,29956192,5,1
25720,29958208,5,1
25721,29959776,5,1
25723,29971872,5,1
25729,29979488,5,1
25732,29984416,5,1
25734,29994048,5,1
25745,30013984,5,1
25756,30037504,5,1
25758,30039632,5,1
25764,30060800,5,1
25766,30062032,5,1
25780,30111088,5,1
25786,30130240,5,1
25804,30174704,5,1
25806,30177504,5,1
25807,30177616,5,1
25813,30188032,5,1
25817,30192400,5,1
25818,30192624,5,1
25821,30198336,5,1
25824,30200576,5,1
25827,30206288,5,1
25829,30209200,5,1
25834,30217376,5,1
25851,30246496,5,1
25858,30260272,5,1
25863,30263968,5,1
25866,30275728,5,1
25871,30283008,5,1
25875,30288160,5,1
25886,30324672,5,1
25892,30353232,5,1
25898,30367120,5,1
25923,30415168,5,1
25938,30441600,5,1
25939,30444064,5,1
25952,30467584,5,1
25958,30481696,5,1
25966,30497488,5,1
25970,30500960,5,1
25976,30520000,5,1
25984,30539936,5,1
25987,30552592,5,1
25993,30555616,5,1
25999,30569168,5,1
26001,30570176,5,1
26005,30575328,5,1
26006,30578016,5,1
26008,30584736,5,1
26016,30599520,5,1
26022,30613744,5,1
26024,30616880,5,1
26038,30647232,5,1
26041,30652720,5,1
26050,30675904,5,1
26051,30677360,5,1
26052,30682400,5,1
26055,30688336,5,1
26062,30710512,5,1
26072,30732128,5,1
26076,30740640,5,1
26082,30751504,5,1
26087,30758112,5,1
26103,30799216,5,1
26109,30812880,5,1
26115,30820160,5,1
26127,30856672,5,1
26143,30906176,5,1
26146,30910320,5,1
26153,30936304,5,1
26156,30941344,5,1
26158,30942352,5,1
26163,30950192,5,1
26164,30950304,5,1
26166,30956128,5,1
26169,30965088,5,1
26173,30972144,5,1
26175,30978976,5,1
26177,30982672,5,1
26182,31000704,5,1
26202,31048752,5,1
26221,31094560,5,1
26223,31100048,5,1
26224,31100272,5,1
26235,31143840,5,1
26245,31159184,5,1
26259,31185392,5,1
26263,31192896,5,1
26265,31196144,5,1
26272,31210368,5,1
26276,31213952,5,1
26277,31214288,5,1
