,level_0,index,Sub_flag,subscription,customer_id,Recency_flag,Refreq,points
645,4186,20180,20,1,5210800,4,4,8
646,4230,24353,20,1,5264784,5,5,11
647,4266,27814,20,1,5289984,5,4,7
648,4277,28705,20,1,5295248,5,0,6
649,4298,7055,20,1,5316192,4,0,4
650,4385,3126,20,1,5386528,5,0,8
651,4480,24790,20,1,5455408,4,5,15
652,4528,29713,20,1,5489456,2,5,11
653,4585,29480,20,1,5538624,5,0,3
654,4954,29483,20,1,5876080,5,3,4
655,5036,415,20,1,5943840,4,4,8
656,5037,559,20,1,5944176,5,5,25
657,5339,25656,20,1,6266736,5,4,12
658,5346,5138,20,1,6276480,5,4,16
659,5378,11585,20,1,6305040,5,0,4
660,5443,18139,20,1,6362944,5,0,10
661,5504,22802,20,1,6431936,5,5,20
662,5643,21232,20,1,6564768,5,4,12
663,5669,29352,20,1,6587056,4,4,7
664,5746,10609,20,1,6676880,4,5,15
665,5763,14388,20,1,6699728,3,0,8
666,5777,10785,20,1,6717648,5,0,3
667,5781,17051,20,1,6728848,4,4,7
668,5792,2733,20,1,6748784,5,5,20
669,5814,22536,20,1,6773760,4,0,1
670,5846,11146,20,1,6797504,5,0,8
671,5854,7256,20,1,6802992,5,0,10
672,5861,11407,20,1,6809488,5,5,13
673,5997,20728,20,1,6926976,5,0,12
674,6035,11982,20,1,6970432,5,0,6
675,6055,22973,20,1,6990256,5,0,4
676,6113,6657,20,1,7034272,4,5,15
677,6119,14625,20,1,7044464,4,5,7
678,6161,9830,20,1,7080416,5,0,12
679,6418,9244,20,1,7308224,5,4,8
680,6447,2115,20,1,7329056,4,5,11
681,6492,10598,20,1,7360752,5,5,9
682,6737,10946,20,1,7560336,5,0,1
683,6782,16802,20,1,7595616,4,4,10
684,6936,4696,20,1,7746480,5,2,8
685,6960,7759,20,1,7771344,5,5,11
686,7027,18295,20,1,7832496,4,5,9
687,7092,9310,20,1,7891856,5,5,11
688,7262,16075,20,1,8033984,4,0,8
689,7487,24116,20,1,8268624,3,5,9
690,7684,3202,20,1,8478848,4,0,1
691,7785,21167,20,1,8601936,5,5,8
692,8017,7034,20,1,8863792,4,5,11
693,8026,7760,20,1,8869392,4,4,6
694,8031,8328,20,1,8874768,5,5,20
695,8042,9353,20,1,8883952,5,5,20
696,9497,5558,20,1,10058272,4,5,13
697,9550,16959,20,1,10084592,4,5,15
698,10,1638,16,0,1128400,5,4,8
699,149,17126,16,0,1269632,5,4,8
700,151,17664,16,0,1277248,5,0,8
701,213,10507,16,0,1345456,4,4,14
702,395,16419,16,0,1576176,4,5,11
703,481,4743,16,0,1667456,4,0,8
704,509,3019,16,0,1695904,5,0,3
705,537,4167,16,0,1727824,5,0,1
706,550,11608,16,0,1753024,4,0,6
707,601,6649,16,0,1810144,5,0,3
708,630,14331,16,0,1836128,5,0,4
709,634,1439,16,0,1837808,4,5,9
710,742,18978,16,0,1983408,5,4,8
711,764,1840,16,0,2001440,5,0,8
712,813,26805,16,0,2048816,5,5,15
713,820,2309,16,0,2054416,5,0,4
714,823,3566,16,0,2055536,5,0,6
715,969,9543,16,0,2225888,4,0,4
716,1183,14410,16,0,2441488,5,0,8
717,1555,9563,16,0,2841328,5,0,1
718,1677,14931,16,0,2955680,4,0,6
719,1738,1680,16,0,3018736,5,1,5
720,1913,9788,16,0,3208240,4,0,1
721,2005,8290,16,0,3302880,5,0,10
722,2006,8595,16,0,3303888,4,0,2
723,2032,17330,16,0,3325280,5,5,8
724,2037,19208,16,0,3329648,4,4,5
725,2139,15879,16,0,3434256,5,0,15
726,2156,4419,16,0,3456768,5,0,8
727,2271,12431,16,0,3563504,5,0,4
728,2426,9389,16,0,3733184,4,0,1
729,2447,18035,16,0,3748640,4,5,9
730,2654,17246,16,0,3939264,5,5,15
731,2726,26705,16,0,4011616,5,5,7
732,2770,16284,16,0,4042080,5,5,25
733,2824,1271,16,0,4087328,4,2,8
734,3220,18416,16,0,4430272,4,4,5
735,3500,6047,16,0,4670736,4,5,15
736,3699,19316,16,0,4823056,5,0,2
737,3879,19699,16,0,4965408,4,2,3
738,3933,11373,16,0,5013792,5,4,14
739,3995,25632,16,0,5055344,5,5,17
740,4295,3528,16,0,5313840,5,5,8
741,4381,2346,16,0,5385184,4,5,9
742,4433,15215,16,0,5425952,5,5,15
743,4434,16067,16,0,5426960,5,0,20
744,4553,13670,16,0,5512192,3,5,11
745,4752,18201,16,0,5691840,4,0,3
746,5158,19914,16,0,6058976,4,0,15
747,5215,3095,16,0,6111728,4,5,11
748,5296,3931,16,0,6202224,4,0,4
749,5323,18782,16,0,6230448,5,4,8
750,5324,18850,16,0,6246464,4,0,6
751,5362,18633,16,0,6292272,4,0,8
752,5456,21755,16,0,6378512,4,0,4
753,5479,3459,16,0,6403936,5,0,3
754,5547,28315,16,0,6473040,5,5,9
755,5647,21781,16,0,6566896,5,5,11
756,5730,737,16,0,6660192,4,0,2
757,5879,18340,16,0,6825504,2,0,3
758,5982,25782,16,0,6918912,5,0,1
759,5991,14505,16,0,6923280,5,5,11
760,6067,1926,16,0,6999664,5,4,5
761,6097,10354,16,0,7024416,4,0,2
762,6175,18377,16,0,7092848,4,4,7
763,6326,16012,16,0,7224000,5,4,5
764,6335,3103,16,0,7228032,5,5,17
765,6645,12572,16,0,7489216,5,0,3
766,6947,5840,16,0,7756224,4,5,25
767,7204,20417,16,0,7978992,4,5,13
768,7254,10858,16,0,8027376,4,0,3
769,7559,29289,16,0,8336272,5,0,5
770,8037,8606,16,0,8880256,5,1,7
771,8249,25729,16,0,9094624,5,0,3
772,8278,27863,16,0,9124976,5,1,5
773,8309,29602,16,0,9163392,4,4,8
774,8469,17455,16,0,9320416,5,5,20
775,8860,8441,16,0,9633568,5,4,6
776,9255,1022,16,0,9901248,5,0,1
777,9473,1372,16,0,10044496,5,0,9
778,98,2966,16,1,1202320,2,4,6
779,442,17918,16,1,1621424,5,5,30
780,511,7789,16,1,1701280,5,5,7
781,520,14,16,1,1708336,4,5,8
782,527,1457,16,1,1715728,5,4,5
783,656,288,16,1,1881040,5,0,12
784,770,21728,16,1,2006592,5,0,1
785,838,140,16,1,2076704,5,5,14
786,846,2292,16,1,2084096,5,0,10
787,1077,22379,16,1,2336208,5,0,8
788,1120,9814,16,1,2382800,5,0,8
789,1190,15935,16,1,2452016,5,4,6
790,1219,20501,16,1,2478560,5,5,20
791,1301,24126,16,1,2574208,5,5,30
792,1556,10389,16,1,2842336,5,0,2
793,1622,1847,16,1,2903376,5,5,9
794,2033,17401,16,1,3325728,4,5,10
795,2251,360,16,1,3546480,5,4,5
796,2398,1170,16,1,3686592,5,5,11
797,2955,3959,16,1,4215120,4,5,17
798,3272,4337,16,1,4476528,4,0,4
799,3340,16386,16,1,4543504,4,0,4
800,3665,13234,16,1,4798640,4,4,10
801,4289,585,16,1,5306672,5,0,6
802,4327,17841,16,1,5340160,3,4,8
803,4505,28418,16,1,5472208,5,5,11
804,4862,27292,16,1,5800032,4,4,12
805,4896,6416,16,1,5826464,5,0,10
806,5575,1246,16,1,6499808,5,5,17
807,5764,14683,16,1,6701184,4,0,2
808,6040,14110,16,1,6973792,5,4,5
809,6365,2538,16,1,7258048,4,0,3
810,6687,3671,16,1,7524160,5,4,7
811,6691,4301,16,1,7525504,4,5,13
812,7014,15906,16,1,7824320,5,0,6
813,8437,9478,16,1,9281216,4,4,12
814,23,2591,15,0,1140160,4,3,13
815,43,2664,15,0,1155840,4,3,13
816,69,5263,15,0,1175552,5,5,11
817,72,6549,15,0,1179024,5,4,8
818,88,12337,15,0,1193360,5,0,4
819,89,13664,15,0,1194032,4,5,11
820,109,3772,15,0,1214976,5,4,7
821,119,10491,15,0,1224608,5,5,7
822,127,3693,15,0,1235696,5,0,1
823,133,5979,15,0,1244880,4,4,24
824,156,19674,15,0,1281392,5,5,7
825,168,16574,15,0,1296736,5,5,11
826,179,139,15,0,1305024,5,0,2
827,192,7254,15,0,1323280,5,0,2
828,198,1291,15,0,1328656,4,0,10
829,199,1776,15,0,1328992,5,5,7
830,202,2462,15,0,1336272,5,0,3
831,210,15923,15,0,1342544,5,3,4
832,226,57,15,0,1362816,4,5,15
833,243,1835,15,0,1377152,5,0,4
834,244,17696,15,0,1377488,5,4,5
835,245,54,15,0,1378160,5,0,4
836,250,600,15,0,1382304,2,0,10
837,256,1396,15,0,1391376,4,3,5
838,261,3839,15,0,1397760,4,4,6
839,273,2026,15,0,1419264,4,0,4
840,280,4846,15,0,1426208,4,0,1
841,282,5377,15,0,1429680,5,0,2
842,293,4277,15,0,1447040,4,0,1
843,313,2566,15,0,1479296,5,0,2
844,322,4569,15,0,1489488,4,0,3
845,361,6552,15,0,1535296,5,0,4
846,374,3105,15,0,1551312,4,5,11
847,383,7189,15,0,1557920,5,4,16
848,390,9384,15,0,1569120,4,0,10
849,397,236,15,0,1579088,5,4,5
850,400,8147,15,0,1581888,5,4,6
851,425,10915,15,0,1604064,5,5,7
852,439,17434,15,0,1618176,5,0,2
853,464,24196,15,0,1647856,5,0,6
854,515,14347,15,0,1704416,5,4,9
855,558,17482,15,0,1760080,5,0,1
856,567,21922,15,0,1769936,4,0,3
857,573,2478,15,0,1777440,4,5,7
858,592,156,15,0,1800848,4,0,5
859,612,2418,15,0,1819888,5,5,7
860,614,3190,15,0,1822240,4,5,6
861,615,3910,15,0,1823472,5,0,3
862,621,784,15,0,1828512,5,0,15
863,623,3016,15,0,1830192,5,5,13
864,632,14788,15,0,1837136,5,0,2
865,654,26280,15,0,1873088,5,5,7
866,658,11683,15,0,1882608,5,5,8
867,665,2104,15,0,1894592,4,5,14
868,671,6754,15,0,1898064,3,5,11
869,688,13561,15,0,1926288,4,4,19
870,704,5787,15,0,1943312,4,0,1
871,706,7078,15,0,1943760,5,3,18
872,732,15299,15,0,1978032,5,5,13
873,734,1768,15,0,1978928,5,0,10
874,737,10930,15,0,1979264,5,0,3
875,747,6432,15,0,1988448,5,0,2
876,796,6280,15,0,2034704,5,0,10
877,817,1143,15,0,2052400,5,0,2
878,844,1075,15,0,2080512,4,0,3
879,847,2432,15,0,2088016,5,5,15
880,894,6082,15,0,2153536,5,5,7
881,903,8983,15,0,2166752,5,5,11
882,924,13604,15,0,2184112,4,0,2
883,926,14053,15,0,2184672,4,0,8
884,936,2879,15,0,2192624,4,0,6
885,950,11132,15,0,2205168,5,5,14
886,983,418,15,0,2237872,5,0,10
887,986,4333,15,0,2240896,5,4,10
888,1009,2396,15,0,2270464,5,5,20
889,1038,8967,15,0,2295440,2,5,6
890,1062,16830,15,0,2322544,4,5,25
891,1066,18195,15,0,2325792,5,4,6
892,1076,21832,15,0,2335648,5,5,11
893,1101,23233,15,0,2364432,4,0,8
894,1116,428,15,0,2379664,5,0,4
895,1133,1616,15,0,2395680,5,0,2
896,1139,2888,15,0,2400496,5,4,8
897,1156,7776,15,0,2413712,5,0,15
898,1195,16643,15,0,2456944,4,0,2
899,1198,17551,15,0,2459856,5,5,9
900,1204,19041,15,0,2466352,5,0,1
901,1249,26584,15,0,2518096,5,0,8
902,1266,9302,15,0,2539040,5,5,6
903,1286,17959,15,0,2559312,5,5,9
904,1291,19235,15,0,2566816,5,0,6
905,1319,1727,15,0,2602208,4,0,6
906,1322,2148,15,0,2603888,5,5,11
907,1338,4530,15,0,2623376,5,5,6
908,1361,8654,15,0,2642416,5,5,7
909,1378,11897,15,0,2659552,4,0,8
910,1387,13064,15,0,2668624,5,5,9
911,1397,13977,15,0,2679600,5,5,7
912,1400,14503,15,0,2682624,5,5,6
913,1425,18265,15,0,2703680,5,0,10
914,1426,18297,15,0,2704800,5,5,30
915,1458,22188,15,0,2736048,4,2,10
916,1469,24071,15,0,2749264,5,3,5
917,1503,11317,15,0,2778944,4,0,4
918,1507,13078,15,0,2784432,5,0,1
919,1528,23949,15,0,2810080,4,5,15
920,1553,9519,15,0,2840880,5,0,3
921,1581,26331,15,0,2862608,5,5,13
922,1588,29140,15,0,2872016,4,5,9
923,1596,3490,15,0,2878176,5,0,3
924,1606,20663,15,0,2891168,5,0,8
925,1628,3119,15,0,2906736,5,0,20
926,1632,3471,15,0,2910880,5,0,10
927,1639,5788,15,0,2914240,4,5,20
928,1650,7363,15,0,2929248,5,0,8
929,1660,8541,15,0,2940448,4,5,7
930,1718,24050,15,0,2992976,5,4,6
931,1748,11318,15,0,3026688,4,0,2
932,1759,20504,15,0,3036992,4,4,5
933,1776,11,15,0,3053792,5,0,6
934,1782,1228,15,0,3060512,4,5,13
935,1813,9979,15,0,3105424,5,0,10
936,1834,3035,15,0,3130400,4,0,8
937,1852,6400,15,0,3145968,5,4,6
938,1864,16344,15,0,3157616,4,5,13
939,1878,26447,15,0,3169936,1,5,13
940,1888,24877,15,0,3178336,4,0,15
941,1903,5514,15,0,3194352,4,5,11
942,1905,7508,15,0,3196928,5,0,3
943,1914,9886,15,0,3208688,5,5,7
944,1936,21201,15,0,3237024,5,5,13
945,1957,6666,15,0,3251920,5,5,15
946,1960,9095,15,0,3253936,5,5,11
947,1980,27318,15,0,3273872,4,0,4
948,2025,14982,15,0,3320016,4,5,11
949,2038,19365,15,0,3331216,5,4,9
950,2045,22024,15,0,3337600,2,5,9
951,2050,24388,15,0,3341968,5,4,29
952,2063,9770,15,0,3352272,5,0,4
953,2110,11842,15,0,3403008,4,4,6
954,2117,20906,15,0,3412304,5,0,4
955,2153,4173,15,0,3452400,4,5,30
956,2158,58,15,0,3457664,5,0,8
957,2179,5991,15,0,3483088,5,4,24
958,2187,983,15,0,3488352,5,0,6
959,2217,11815,15,0,3517920,5,4,6
960,2291,480,15,0,3581200,5,4,6
961,2328,18227,15,0,3617712,5,4,10
962,2379,9071,15,0,3670688,5,5,6
963,2383,13504,15,0,3672704,4,5,7
964,2392,3870,15,0,3682112,5,0,3
965,2406,3018,15,0,3700032,5,0,4
966,2460,21659,15,0,3759280,4,4,19
967,2462,22078,15,0,3761520,5,5,7
968,2510,17930,15,0,3811920,4,4,7
969,2548,4135,15,0,3853584,5,0,6
970,2566,8129,15,0,3864448,4,4,5
971,2592,14822,15,0,3885616,5,4,7
972,2629,24061,15,0,3918320,4,5,8
973,2681,4242,15,0,3969952,4,5,7
974,2714,12639,15,0,4001200,4,0,2
975,2736,2840,15,0,4018784,5,5,9
976,2768,15170,15,0,4041632,4,5,20
977,2774,17307,15,0,4045104,5,0,1
978,2785,22797,15,0,4054624,4,0,3
979,2788,23510,15,0,4057424,5,4,14
980,2802,29818,15,0,4070976,5,4,5
981,2814,23555,15,0,4081840,5,5,17
982,2818,5385,15,0,4084304,3,0,2
983,2831,3445,15,0,4096288,5,0,2
984,2868,2076,15,0,4126304,5,0,6
985,2880,16838,15,0,4144224,4,5,11
986,2899,17769,15,0,4161584,5,0,4
987,2904,21699,15,0,4167072,5,5,6
988,2907,23479,15,0,4169872,5,5,15
989,2917,10900,15,0,4176928,4,4,8
990,2925,532,15,0,4185888,5,5,30
991,2928,1611,15,0,4190032,5,0,10
992,2951,27093,15,0,4210192,5,0,20
993,3045,11559,15,0,4291280,3,0,2
994,3052,16553,15,0,4300240,5,0,8
995,3067,212,15,0,4312336,5,0,2
996,3083,162,15,0,4327232,5,0,2
997,3098,4961,15,0,4338544,3,4,8
998,3112,3660,15,0,4349296,4,5,30
999,3135,1425,15,0,4369232,5,4,9
1000,3146,3098,15,0,4374720,5,5,20
1001,3168,8806,15,0,4393648,5,0,6
1002,3183,10082,15,0,4403616,5,0,8
1003,3193,11298,15,0,4411568,5,0,1
1004,3209,15115,15,0,4423216,5,0,12
1005,3218,17241,15,0,4428144,5,0,5
1006,3247,9913,15,0,4455248,1,0,2
1007,3260,589,15,0,4467792,4,0,2
1008,3269,2674,15,0,4472496,4,0,6
1009,3278,6256,15,0,4481904,5,0,15
1010,3288,9121,15,0,4492096,4,5,17
1011,3333,12392,15,0,4538464,5,0,2
1012,3346,1445,15,0,4547872,4,5,7
1013,3385,7860,15,0,4585728,5,0,10
1014,3389,8433,15,0,4587296,4,0,4
1015,3395,9413,15,0,4592224,5,0,4
1016,3433,17058,15,0,4627952,4,5,7
1017,3444,19030,15,0,4636688,4,5,8
1018,3456,21181,15,0,4640160,4,5,7
1019,3466,23350,15,0,4645760,4,5,17
1020,3496,5094,15,0,4667488,5,5,13
1021,3506,7852,15,0,4675552,5,0,20
1022,3513,13390,15,0,4679808,5,5,7
1023,3540,28206,15,0,4699520,2,5,20
1024,3561,9442,15,0,4715648,5,5,15
1025,3570,18048,15,0,4724720,5,5,9
1026,3585,1331,15,0,4738160,3,0,1
1027,3608,4725,15,0,4753056,5,0,10
1028,3611,4884,15,0,4756192,5,0,6
1029,3623,6593,15,0,4764704,5,5,15
1030,3624,6711,15,0,4764928,4,0,1
1031,3645,10186,15,0,4779936,5,1,11
1032,3663,13151,15,0,4796624,4,4,6
1033,3678,15516,15,0,4809056,5,5,9
1034,3686,17252,15,0,4813984,5,5,11
1035,3710,20395,15,0,4830784,4,0,3
1036,3745,343,15,0,4861248,5,5,11
1037,3750,6039,15,0,4867968,4,0,2
1038,3763,17571,15,0,4878608,5,5,7
1039,3828,9172,15,0,4920384,5,0,1
1040,3835,11394,15,0,4929232,5,0,2
1041,3842,13002,15,0,4934832,4,5,13
1042,3851,13894,15,0,4941888,4,0,15
1043,3873,17642,15,0,4961824,5,1,9
1044,3889,20814,15,0,4977504,4,4,10
1045,3898,24209,15,0,4987136,4,0,1
1046,3923,5379,15,0,5004048,5,0,1
1047,3926,8872,15,0,5008528,4,0,15
1048,3938,12781,15,0,5015808,5,0,6
1049,3951,25041,15,0,5023200,5,2,5
1050,3973,12576,15,0,5037424,2,5,9
1051,3993,24966,15,0,5049856,4,0,4
1052,4016,7748,15,0,5070240,4,0,1
1053,4022,16782,15,0,5073936,5,5,11
1054,4095,8793,15,0,5136992,4,5,10
1055,4102,9454,15,0,5140800,4,5,14
1056,4110,10615,15,0,5150768,3,0,3
1057,4122,11973,15,0,5160176,5,0,8
1058,4124,12216,15,0,5161856,5,0,10
1059,4134,13073,15,0,5170144,5,0,4
1060,4137,13950,15,0,5171264,4,0,4
1061,4195,21044,15,0,5225696,5,5,11
1062,4267,27900,15,0,5290096,5,5,11
1063,4318,13367,15,0,5332096,4,0,3
1064,4326,16944,15,0,5339936,4,4,6
1065,4357,25624,15,0,5369280,5,0,1
1066,4369,28694,15,0,5377680,4,5,17
1067,4371,28934,15,0,5379360,4,5,20
1068,4410,9262,15,0,5410160,4,0,2
1069,4411,9967,15,0,5412288,5,4,12
1070,4456,19878,15,0,5441856,4,5,7
1071,4469,22690,15,0,5449360,5,4,8
1072,4483,24935,15,0,5456976,4,0,4
1073,4531,29844,15,0,5492928,5,5,6
1074,4548,7592,15,0,5507376,4,0,1
1075,4569,23843,15,0,5526752,5,4,10
1076,4656,9558,15,0,5599888,4,0,6
1077,4701,14008,15,0,5639088,4,5,14
1078,4702,14062,15,0,5639648,5,0,2
1079,4720,15801,15,0,5659360,4,5,8
1080,4765,19317,15,0,5706064,4,0,2
1081,4806,23509,15,0,5741344,5,5,10
1082,4855,26716,15,0,5792080,4,4,7
1083,4859,27194,15,0,5797568,4,5,17
1084,4871,28237,15,0,5807536,4,0,2
1085,4914,16374,15,0,5844608,4,5,9
1086,4934,23292,15,0,5865328,5,0,3
1087,4960,29864,15,0,5879552,4,0,1
1088,4998,17781,15,0,5918976,5,4,14
1089,5035,138,15,0,5942384,5,5,14
1090,5050,5158,15,0,5957056,5,4,7
1091,5225,6378,15,0,6128752,4,0,2
1092,5248,15883,15,0,6149808,2,5,15
1093,5263,21056,15,0,6160896,4,0,1
1094,5397,7281,15,0,6323184,5,0,1
1095,5426,11272,15,0,6345248,4,1,3
1096,5444,18269,15,0,6363056,3,3,15
1097,5520,12375,15,0,6452208,4,3,9
1098,5566,11357,15,0,6491856,4,0,6
1099,5594,8392,15,0,6522208,5,0,4
1100,5630,17342,15,0,6556032,5,5,17
1101,5636,19879,15,0,6560064,5,0,4
1102,5674,3760,15,0,6592768,5,4,7
1103,5681,13776,15,0,6598032,5,0,2
1104,5789,990,15,0,6746432,4,0,15
1105,5790,1315,15,0,6746656,5,5,7
1106,5801,11916,15,0,6762112,4,0,4
1107,5811,19976,15,0,6771184,2,0,6
1108,5849,4028,15,0,6799744,4,3,4
1109,5859,10227,15,0,6807696,5,0,8
1110,5943,13457,15,0,6881168,5,4,7
1111,6022,5127,15,0,6960688,5,0,10
1112,6023,6717,15,0,6961360,4,5,25
1113,6027,8335,15,0,6964048,5,0,4
1114,6029,10251,15,0,6964496,4,0,2
1115,6031,10913,15,0,6966064,5,5,11
1116,6082,4002,15,0,7013664,5,5,9
1117,6099,14254,15,0,7025872,3,5,8
1118,6136,10779,15,0,7057120,5,4,8
1119,6141,20119,15,0,7060816,5,0,1
1120,6158,7656,15,0,7078848,5,4,8
1121,6167,14268,15,0,7085120,4,5,11
1122,6192,4003,15,0,7101472,5,5,7
1123,6199,29960,15,0,7110880,5,0,3
1124,6202,7861,15,0,7114800,5,0,3
1125,6218,3630,15,0,7135856,5,5,15
1126,6229,1020,15,0,7142576,5,5,20
1127,6243,2707,15,0,7155792,4,0,4
1128,6245,4385,15,0,7158928,4,5,17
1129,6262,390,15,0,7168224,4,4,12
1130,6289,8907,15,0,7193200,5,5,7
1131,6294,10292,15,0,7199248,4,0,15
1132,6305,12209,15,0,7206864,5,0,4
1133,6314,13788,15,0,7212688,5,5,11
1134,6349,12120,15,0,7242704,5,0,1
1135,6356,475,15,0,7247744,5,4,7
1136,6368,3402,15,0,7259392,5,0,8
1137,6381,9715,15,0,7268240,5,5,11
1138,6410,2950,15,0,7298592,5,4,8
1139,6411,3470,15,0,7298816,5,0,15
1140,6440,1284,15,0,7324688,5,5,11
1141,6496,11802,15,0,7363216,5,0,4
1142,6526,18152,15,0,7388192,5,4,12
1143,6549,21339,15,0,7408800,4,5,9
1144,6579,1603,15,0,7436464,5,4,5
1145,6581,2374,15,0,7439712,5,0,6
1146,6622,20690,15,0,7473536,5,0,3
1147,6636,4860,15,0,7480368,4,4,6
1148,6649,13025,15,0,7491344,5,0,3
1149,6653,15142,15,0,7494480,5,4,14
1150,6655,18180,15,0,7496832,4,5,7
1151,6699,5591,15,0,7531328,4,0,6
1152,6757,14035,15,0,7575680,4,4,6
1153,6766,15331,15,0,7584752,4,0,1
1154,6775,16341,15,0,7590576,4,5,17
1155,6777,16528,15,0,7592480,4,0,4
1156,6801,19284,15,0,7617568,5,5,13
1157,6838,24154,15,0,7653408,4,0,4
1158,6854,28045,15,0,7671328,5,5,20
1159,6859,3618,15,0,7674016,5,0,8
1160,6865,5605,15,0,7677712,5,0,8
1161,6896,18030,15,0,7703472,4,5,6
1162,6909,22945,15,0,7717248,5,5,9
1163,6952,6472,15,0,7762048,5,0,3
1164,6978,10604,15,0,7785904,5,0,2
1165,6986,11727,15,0,7794080,5,5,9
1166,7000,13285,15,0,7806176,5,0,3
1167,7049,21370,15,0,7854672,5,0,2
1168,7052,21643,15,0,7857136,4,5,13
1169,7073,26762,15,0,7875168,5,0,3
1170,7074,26824,15,0,7875504,5,0,2
1171,7080,3234,15,0,7881328,5,0,1
1172,7083,3966,15,0,7883232,5,5,13
1173,7127,20432,15,0,7920752,5,5,7
1174,7132,21467,15,0,7925008,5,5,10
1175,7137,24072,15,0,7927808,4,0,15
1176,7182,12497,15,0,7962080,5,0,1
1177,7238,28899,15,0,8011808,4,4,8
1178,7242,29421,15,0,8016400,5,0,2
1179,7259,15059,15,0,8030736,5,1,16
1180,7291,2075,15,0,8063664,4,0,4
1181,7313,5692,15,0,8085168,4,5,11
1182,7317,6459,15,0,8089536,5,0,8
1183,7325,7612,15,0,8096928,4,0,2
1184,7343,10637,15,0,8109808,3,0,1
1185,7354,11744,15,0,8126608,4,4,6
1186,7375,14693,15,0,8149568,4,4,8
1187,7396,16943,15,0,8173200,5,5,8
1188,7403,17293,15,0,8183168,4,4,12
1189,7440,20160,15,0,8217328,5,4,8
1190,7458,21463,15,0,8238720,5,0,2
1191,7464,21973,15,0,8247456,4,1,3
1192,7488,24238,15,0,8269184,5,0,15
1193,7499,25284,15,0,8279264,5,4,6
1194,7503,25524,15,0,8282176,5,0,2
1195,7519,26600,15,0,8292816,5,3,7
1196,7546,28830,15,0,8321040,4,5,15
1197,7588,6466,15,0,8366848,3,0,2
1198,7605,13086,15,0,8384208,5,5,7
1199,7607,13219,15,0,8385776,5,5,13
1200,7613,14305,15,0,8389920,5,4,16
1201,7633,19331,15,0,8415680,5,0,5
1202,7663,26273,15,0,8446256,5,0,3
1203,7725,11798,15,0,8528016,5,0,1
1204,7754,16361,15,0,8562512,5,0,1
1205,7762,17190,15,0,8569120,5,4,6
1206,7768,18626,15,0,8574272,4,4,5
1207,7779,20839,15,0,8589728,3,5,11
1208,7814,24917,15,0,8622544,5,5,6
1209,7826,26450,15,0,8635200,5,5,11
1210,7830,26562,15,0,8641696,4,0,2
1211,7831,26603,15,0,8643376,5,5,8
1212,7834,26955,15,0,8645616,5,0,2
1213,7841,27215,15,0,8652336,5,4,7
1214,7866,28604,15,0,8679664,5,0,8
1215,7871,29039,15,0,8684928,4,0,2
1216,7885,29573,15,0,8704752,5,0,4
1217,7904,7345,15,0,8730400,5,0,3
1218,7910,10518,15,0,8738128,4,0,2
1219,7919,13146,15,0,8750672,4,2,12
1220,7931,19764,15,0,8769264,5,0,6
1221,7948,27980,15,0,8787744,5,4,16
1222,7977,2468,15,0,8824480,5,0,10
1223,7988,3836,15,0,8837808,4,5,20
1224,7992,4427,15,0,8839824,4,5,30
1225,8000,5166,15,0,8851024,4,0,2
1226,8004,5686,15,0,8854272,2,0,4
1227,8014,6939,15,0,8860432,4,4,12
1228,8015,6946,15,0,8861104,4,1,2
1229,8032,8371,15,0,8875104,4,5,6
1230,8059,11233,15,0,8900080,5,4,8
1231,8063,11520,15,0,8904224,5,5,8
1232,8100,14662,15,0,8935584,5,0,3
1233,8119,15907,15,0,8954064,5,3,7
1234,8126,16253,15,0,8967728,5,0,1
1235,8132,16779,15,0,8974000,5,5,15
1236,8136,17156,15,0,8976128,4,0,2
1237,8154,18423,15,0,9000880,1,0,4
1238,8181,20064,15,0,9021040,5,0,6
1239,8258,26154,15,0,9108736,5,5,13
1240,8268,27130,15,0,9118592,5,4,10
1241,8286,28101,15,0,9134384,5,5,17
1242,8292,28444,15,0,9146928,5,5,9
1243,8307,29511,15,0,9162608,5,0,2
1244,8329,9928,15,0,9186016,5,0,1
1245,8357,17946,15,0,9203488,4,1,6
1246,8394,29084,15,0,9240672,4,5,13
1247,8398,29608,15,0,9245712,5,0,2
1248,8419,5622,15,0,9263968,4,5,7
1249,8420,5945,15,0,9265648,5,5,15
1250,8470,17714,15,0,9324896,4,0,8
1251,8479,20348,15,0,9339456,4,5,8
1252,8491,23918,15,0,9356704,1,0,3
1253,8550,14252,15,0,9423008,5,4,14
1254,8562,5871,15,0,9431184,5,4,9
1255,8594,1667,15,0,9453248,4,5,20
1256,8597,3431,15,0,9455600,5,4,6
1257,8598,4597,15,0,9455712,5,0,3
1258,8601,5898,15,0,9457056,5,4,16
1259,8613,12729,15,0,9466128,5,0,3
1260,8615,16460,15,0,9466576,4,4,6
1261,8618,17780,15,0,9469600,5,0,4
1262,8634,5077,15,0,9481024,5,4,12
1263,8637,6851,15,0,9482368,4,0,1
1264,8674,8225,15,0,9503984,4,5,8
1265,8742,22829,15,0,9557744,4,0,2
1266,8748,1065,15,0,9562784,5,5,11
1267,8760,7653,15,0,9571856,5,4,7
1268,8762,9301,15,0,9572640,5,0,1
1269,8771,12844,15,0,9576672,4,0,8
1270,8806,24452,15,0,9595936,5,5,11
1271,8815,9097,15,0,9602880,4,0,12
1272,8839,10383,15,0,9623600,5,0,2
